file,player_id,PC1,PC2,PC3,PC4,PC5,PC6
003208598014746689537_1642267853.dem,P01772,-0.10875479527116472,1.7117586140447765,1.0622144077288311,-0.25359768671956356,-0.13930338814038062,0.05314968019839231
003208598014746689537_1642267853.dem,P04611,-1.8236695522573418,-0.8924944429965279,0.5894717149317454,-0.021520952725255928,0.03635815027187833,-0.4862724060374173
003208598014746689537_1642267853.dem,P09858,-0.1909082663106983,0.8983307800280782,-1.7026590897651785,-1.2508647991569384,1.3504479471676543,-0.9309559859741616
003208598014746689537_1642267853.dem,P01549,0.22419509552585232,-1.9864513502449925,0.4673454279815441,-1.3703986000457176,-0.4910637379057967,0.4305498952109749
003208598014746689537_1642267853.dem,P06916,-0.04568678311151409,1.1673452719064896,-0.7985146199047025,-0.9370825207931115,0.29555954908053755,0.3741423783967774
003208598014746689537_1642267853.dem,P02392,1.0510464767608712,0.5446525900665817,0.6441124285715188,-1.194846824998038,-0.7341439305674191,0.4347723662539028
003208598014746689537_1642267853.dem,P00698,-1.1021853770518928,0.6531600422326183,-0.32004773463159764,-0.2953057988028504,-0.6516549244140977,-0.5116126921642754
003215439283468894455_1450681014.dem,P08652,-2.30474053265287,1.1765360147274895,-0.9084812208801929,0.9934376939408618,-0.04882494815270835,-0.00793392405824213
003215439283468894455_1450681014.dem,P08936,0.05399605448151218,-1.6030625896693245,1.3569809017851133,0.5717051984615625,-0.23524336803079088,-0.3033225594250263
003215439283468894455_1450681014.dem,P00019,-0.34088883000500686,-0.14777620872072436,1.2184466471538244,-1.593107306157912,-0.006743957252986878,0.4404947126663169
003215439283468894455_1450681014.dem,P09269,0.1691616920499235,-0.12829939254010467,-1.5022643599342511,-0.9310354820055142,-0.21390883914576805,-0.47253971216799456
003215439283468894455_1450681014.dem,P01629,-1.9782376906783994,-0.8414791284407576,2.714810770629816,-1.0257767132936217,-0.021704420550158553,-0.12138621866543006
003215439283468894455_1450681014.dem,P06680,-0.8368051601155125,-0.40337386512222034,-0.023432671140610813,0.32819939954176913,0.42636819659064223,-0.01427210806081279
003215439283468894455_1450681014.dem,P00404,-2.0710195648156047,0.9735118772944572,-0.5793823997484064,0.8617093686080985,0.7969989834983924,-0.027114158461286543
003215439283468894455_1450681014.dem,P04908,6.0996203971281,0.19247813830482155,-1.5499310974994824,-0.10458132334369855,-0.3891780065938075,0.19064055408529196
003215439283468894455_1450681014.dem,P01209,0.1872252273161316,0.7749274176990043,-1.1682331026445352,0.313725864765775,-0.23216746961328194,0.1503402683633258
003215439283468894455_1450681014.dem,P02376,0.5863066904732721,-0.11708587297356673,-0.4044356001253173,0.34373697223328226,-0.7907298142758719,0.6578221670428829
003216728823777198305_0634051576.dem,P01513,4.373840559054614,1.0688811246559486,-1.406052902683334,-0.13905459031801354,0.45105167921591804,0.4092217504832569
003216728823777198305_0634051576.dem,P04002,-1.8779683122192596,-1.0957178798970337,0.27709563057739,0.1408312784548842,-0.5385793706787617,0.18031333995749607
003216728823777198305_0634051576.dem,P09082,-1.3071354338698924,0.2780298332565871,-0.6329903536026077,0.5580984488310624,0.5706045040268418,0.19342547295781373
003216728823777198305_0634051576.dem,P07357,0.5272411610698798,-1.470374472517007,-1.3440335129225822,-1.035633553785623,-0.07725814428088978,-0.08741050740753047
003216728823777198305_0634051576.dem,P04053,-1.7215846600480607,-1.494721851687807,-0.17603347429786825,0.8571829421447534,1.171042849652765,-0.5538058455592705
003216728823777198305_0634051576.dem,P09094,-1.3959479132458807,-1.4985682811664598,0.6319530664084873,-0.13323565912350616,-0.3278809571267653,-0.22195501778165688
003216728823777198305_0634051576.dem,P05377,0.030689048025586394,-1.465700145723038,0.5194591129795497,0.8580402368854753,1.2761638371514965,0.04731806924329061
003216728823777198305_0634051576.dem,P06582,0.6423716476379231,0.8288306654374573,1.0318918621784658,1.316249466257611,-0.7678407896808409,0.23116949095532613
003216728823777198305_0634051576.dem,P06971,-0.744008033360349,-0.23813841157157167,-0.18576259927332808,0.2059805478947013,-0.9699853712907588,-0.006688792445734349
003216728823777198305_0634051576.dem,P05873,1.0488924118878895,-1.600605853866504,0.6670542694942444,-0.8316790727673093,0.26508220305004515,-0.1890628581467854
003218553373129179487_1555113029.dem,P09855,-1.375749297411473,-1.1892977484327172,-0.35446403244652863,0.2757226492876177,0.330025156111335,0.08208593548483442
003218553373129179487_1555113029.dem,P07842,2.101546949158401,0.43761074943173395,-0.16385407284364628,1.0918998632390917,-0.7337085910149348,0.14150971460038653
003218553373129179487_1555113029.dem,P10243,0.24236432910156983,0.18086603822572533,-1.6938876806092955,0.09422672629433824,0.9088199833758733,-0.49177232788926195
003218553373129179487_1555113029.dem,P10562,0.7600140356565096,1.247767302305752,0.5298947280268411,1.0691933811275653,-0.3271800183305908,0.9761975266870919
003218553373129179487_1555113029.dem,P06189,-1.5584273273374987,0.7288286972096337,-0.6107639295095901,0.9631094920680269,0.1245922077609717,-0.4020475715760713
003218553373129179487_1555113029.dem,P02397,-1.6819865367184101,1.389078860164027,0.009703698269600448,0.169645080450745,0.7546819436908005,-0.3023643077681266
003218553373129179487_1555113029.dem,P05404,-1.340032215929263,0.39677239525698227,-1.020150146225868,1.0775474381660497,-0.17668831739490426,-0.18585275806569537
003218553373129179487_1555113029.dem,P03742,-1.3902390746896653,1.1046781728626427,0.2798503320417621,-0.09396864867344253,-0.29356836575550205,0.06231013491595776
003218553373129179487_1555113029.dem,P08529,3.400016149858953,2.3397889069639084,-3.519985325310728,-0.31918999227787004,0.08657951437279336,0.15626803527164254
003218553373129179487_1555113029.dem,P04978,-0.8307206523874741,1.0654466719676603,0.007347012853295632,-0.45633481330217596,0.23956560031969654,-0.061686142090754126
003219820053474050253_1898369762.dem,P04279,10.232319167501217,3.3765494511607987,-3.348138447266435,0.11244023878606865,-3.095838134499845,-4.530188955826286
003219820053474050253_1898369762.dem,P08277,-3.0130705027000877,-0.9453640876425857,-0.15121736451607526,-0.1828301910017151,-0.45462032867374985,-0.40684002723373053
003219820053474050253_1898369762.dem,P03527,0.9753532490479243,0.23070536276288556,-1.6478778923897537,1.3908139810996778,-0.4289590168208392,-0.6505047562183671
003219820053474050253_1898369762.dem,P09654,-2.603644486192025,3.357897907189091,-2.030653457195325,1.735167819934776,0.3103026481107263,-0.051638783906542016
003219820053474050253_1898369762.dem,P04734,-1.214741031785657,-2.2416568635082883,-0.46088691403485926,-0.3022551734257837,0.6238483573697006,-0.08393016945040703
003219820053474050253_1898369762.dem,P09413,5.423886901967919,-1.3798319032318207,-1.0771747600856947,2.5664255947044117,-2.823065110769751,-4.268996416263319
003219820053474050253_1898369762.dem,P08542,-2.7089259125886267,-2.4903583903139785,0.056252726510999315,-1.2283220165219118,-0.3541766293063145,-0.46970689818674055
003219820053474050253_1898369762.dem,P08789,1.616642602474163,-0.5343337819543611,-0.5315575819055312,2.920045069679654,-0.6763560490274219,-2.172589720211301
003219820053474050253_1898369762.dem,P09974,-2.8008780059278506,-0.046354715878192655,-0.21320100637367054,1.2154421853489246,0.8167096848302579,-0.606314028394857
003219820053474050253_1898369762.dem,P09997,1.578519635020576,-2.349984057154246,0.45386692583347,1.8978544055766362,-2.4861457108889984,-1.8397661792429907
003220156233449209995_1172535415.dem,P08995,2.4035208365000957,-2.226407270688245,-0.14317187817253185,1.7988708839378387,-0.07139280436154068,-0.046288655166280356
003220156233449209995_1172535415.dem,P09683,0.12398595879626838,0.8635864941030731,-1.0190093426713287,1.650065307215589,0.43545893898506133,0.1514503194396879
003220156233449209995_1172535415.dem,P08392,-1.096924931266855,0.4125159119539089,-0.37255192825582684,0.40034007747106803,-0.5546623507171333,-0.2664916914273956
003220156233449209995_1172535415.dem,P01606,1.3756324431136704,2.255588633506088,-0.9968100970944309,0.5543793745365199,1.7784743736803528,-0.6410128526610571
003220156233449209995_1172535415.dem,P05054,-0.3714598472518919,-0.627408702489296,-0.6498838212571805,2.1122465813327254,0.578990626422347,-0.060050742741409036
003220156233449209995_1172535415.dem,P02198,-2.2493423345662107,-0.015238029121156425,-1.3332305830648787,1.0612502223712428,0.35010703702943025,-0.4830643250957978
003220156233449209995_1172535415.dem,P07970,-2.6277952541011724,0.4078251931110655,1.9386461173725256,-0.9056284817702326,0.1374405710296828,-0.2281804812261784
003220156233449209995_1172535415.dem,P06683,-0.28430908608533423,2.124076720929534,0.5400204617223467,0.18443303405070613,1.2794551985596563,-0.14188619596223906
003220156233449209995_1172535415.dem,P04892,2.52413068843802,-1.8065180048308755,-1.8848052431739357,0.705117854133304,0.3413115282736584,0.13473896417456796
003220156233449209995_1172535415.dem,P09549,-0.20991904967816397,1.6858281903835373,-2.122970605359422,1.5285882964094477,0.7392509493059835,0.018864779960094474
003222992722193285431_0719199122.dem,P03776,-0.0758803905532879,-0.64597735134785,-0.24363452247251569,1.5696209685121174,0.0491483400627083,0.48374373216364497
003222992722193285431_0719199122.dem,P09518,-0.7596865866898848,0.536458142326684,0.15014134451614175,0.3381904991009684,0.3263142919586973,-0.08679947812231259
003222992722193285431_0719199122.dem,P08060,0.020138408174213984,0.13653501049487338,-0.13907684391550776,-0.3862935021634549,0.18397720716503238,-0.18736991861104663
003222992722193285431_0719199122.dem,P10489,0.9087001196949914,-0.4221445902978664,-1.1114511166188303,0.8419366931968945,1.745983279887995,-0.008447861844113535
003222992722193285431_0719199122.dem,P06611,-2.3736433792292306,-0.9810562313520237,0.02080047312041283,-0.40523987094198427,-0.281730626962591,-0.3761595679878854
003222992722193285431_0719199122.dem,P06329,0.35155703367774854,0.6715742037075187,0.8691747425429338,0.6895201988722984,-1.2198369237044735,0.48639801661097765
003222992722193285431_0719199122.dem,P05140,-1.6323935727011416,1.5282519809776658,-0.8026940765689188,0.20551630506685142,0.14065393383118183,-0.3280684347216512
003222992722193285431_0719199122.dem,P08285,2.9366329007207423,0.6188269216768706,-0.10956914077213635,1.0741467764670196,0.5189520524783392,0.7738389038914588
003222992722193285431_0719199122.dem,P01540,-1.0422435765910596,0.8196346635433956,-0.5711236409940745,-0.6355967163026991,0.6268595843652884,-0.05566887498474227
003222992722193285431_0719199122.dem,P10299,2.485149484742591,-0.4008156526739307,-1.384447337090464,1.8872342327105387,0.49650121617263543,0.08939597359406014
003223192530514346240_0109105771.dem,P10406,0.8604287290191598,0.0944826875413024,-1.0419975495799416,-2.180093227581431,0.9815372106306063,-0.5032076517005815
003223192530514346240_0109105771.dem,P09435,-2.095612913368852,1.0380156037270805,-1.3129759302567114,-1.094475616743466,-0.779603569726366,-0.33625337398897187
003223192530514346240_0109105771.dem,P06227,-0.03791884508543774,-0.0275280627212506,0.19895799376694345,1.0507219557843521,-1.2788171773172845,-0.10163845952851222
003223192530514346240_0109105771.dem,P02644,-0.42974286189203853,-0.38785265211758285,-0.9249858275965251,-0.0659142174739031,0.40120586718395246,-0.1586709042170824
003223192530514346240_0109105771.dem,P06409,-0.7462362900510361,0.4955195188023616,-0.0630829617448427,0.9686092831666268,0.20087471799858075,-0.08453535902338785
003223192530514346240_0109105771.dem,P08502,-0.048679076254529476,0.508646506118747,-1.7976523377014504,1.0995823572695644,0.41147910257995446,-0.5905141030010704
003223192530514346240_0109105771.dem,P09359,-2.26161822990282,1.6842658704898055,0.04114832873003233,-0.1913149244526221,-0.45214602936530807,0.43758232356998894
003223192530514346240_0109105771.dem,P08885,1.1399095834181712,1.3286064700083176,0.32161157765007925,1.233436581102934,-0.6048620206649751,0.4483956076279408
003223192530514346240_0109105771.dem,P06754,-0.1899398047858938,1.5765599135555506,0.010223088818487266,0.3436089606303362,-0.5746108246341414,0.5597911584604736
003223192530514346240_0109105771.dem,P05257,2.2267259989017125,0.7089561602730163,-1.9927972919481651,-0.10856620993647634,-0.33344582968072284,0.6297424463740383
003224063358755930232_1638729843.dem,P09193,0.09685055695498047,0.7522609699521076,-1.932035605845212,-1.1810892786983747,0.33986477947826865,0.16027072246973592
003224063358755930232_1638729843.dem,P09329,-1.1409014047112602,1.8520528131118739,-0.7450623765382709,0.6682796928489647,0.2871594156827245,0.34412224708575384
003224063358755930232_1638729843.dem,P10567,8.521149514299786,0.3671527824956369,1.077080861716266,1.9251348042281486,-2.867174389644261,-3.0673389454830358
003224063358755930232_1638729843.dem,P04843,-2.673707065629975,1.0124755967777228,0.8430164778819433,0.7024059636713859,1.0804882585465785,-0.41632080423733125
003224063358755930232_1638729843.dem,P05612,1.367327052008045,0.4991260955713299,0.24211266860501265,2.2881284909348065,0.5339171812194161,0.4243507125344119
003224063358755930232_1638729843.dem,P10345,-1.2618986719215577,0.9036058777431957,-0.35685931083520916,-0.6435103359756295,0.3345950265225545,-0.24454561393498336
003224063358755930232_1638729843.dem,P10218,0.8141286163343666,0.11180684165044164,-0.09648273619495314,-0.2159448673560818,0.5923499247730664,-0.07048872875809004
003224063358755930232_1638729843.dem,P05478,-1.9820721839899593,-2.2802138408196355,-0.08019555944320897,-1.6733984371888302,-0.2601135480692774,-0.48853510299499997
003224063358755930232_1638729843.dem,P06964,1.613632739494,0.396326377159882,-0.7627954881073271,1.4696763138600568,-2.1630710789083007,-1.482386236721898
003224063358755930232_1638729843.dem,P00750,-1.8348426636032555,0.5411778180970409,1.2301533879772286,0.4050989499557871,0.4084589001046993,-0.10094975859052602
003228196740792320221_2030607273.dem,P10255,2.05644936253061,-0.18375705196296616,1.239196462828138,1.1095073074634985,-0.398350358248737,0.11613127019786
003228196740792320221_2030607273.dem,P01289,-1.1673028227953879,-0.39170464004773464,-0.3975501103061864,0.2903380937176062,0.30285816987591685,0.0869474361027713
003228196740792320221_2030607273.dem,P01985,1.0989332580827955,-1.1500204465386845,0.24926696958003142,0.307524830925353,-0.2236164275238968,0.3642994886100668
003228196740792320221_2030607273.dem,P10163,0.08053033814986334,0.6217463737767895,-0.4036574149650469,0.08903311547639721,-0.09999798018698289,-0.009660434824023015
003228196740792320221_2030607273.dem,P00274,0.6789724395489893,-0.5040734024666294,-1.564005461909239,0.19612970838169524,0.45463730888488657,0.2214453678725964
003228196740792320221_2030607273.dem,P00453,-0.0004747109487648422,-0.9857182128112993,-0.21436847801391407,-1.094254345985111,0.5003090678977637,-0.05029961017157657
003228196740792320221_2030607273.dem,P01306,0.59014417970341,-1.0335810523897313,-0.061541052960128045,0.2967151116977339,0.9267436516690867,0.1351645303872624
003228196740792320221_2030607273.dem,P10236,0.18360826048074563,0.9894965385711139,1.5750722007739353,0.3800447535458024,-0.032267076004552135,0.3197993961721664
003228196740792320221_2030607273.dem,P09189,-0.7634482284489126,0.1337042635255595,0.11779938214425362,1.3811590248389296,0.7662603972047215,0.33590942761643
003228196740792320221_2030607273.dem,P09746,-1.0233726705304724,0.366097921967978,-0.2504820105414141,0.1788620139544218,0.13979181107464198,-0.07915014520713565
003228198080822116364_1122008510.dem,P04993,-0.6902870849564051,1.3113168396338706,-0.22354039688465596,-0.7025620237525476,-0.5524524441835207,0.35611505672553484
003228198080822116364_1122008510.dem,P10027,0.9012933641594582,-0.7587463241314562,1.8142981602244304,-0.1499938750245031,-0.10081360394966928,0.03325193943815773
003228198080822116364_1122008510.dem,P07428,-1.1229282097124955,-0.3253240202516251,-0.2739122019674,-0.7676424095812042,-0.4815106115157833,0.12879973298480923
003228198080822116364_1122008510.dem,P00702,-1.5492106038015285,0.4351789379004627,-0.0376316887913633,0.12564165180828626,-0.12539459667760003,-0.27095839627137586
003228198080822116364_1122008510.dem,P00908,0.7980527667635089,0.06109440050673849,-0.010613325425598452,0.22919137291881986,-1.0606121258582721,-0.32575716966503754
003228198080822116364_1122008510.dem,P06743,-1.3971111333436566,1.5692551259957366,0.3743353549762693,0.31021631769181757,-0.5429844343412613,0.16266726301660878
003228198080822116364_1122008510.dem,P10727,-0.31733035384794994,0.5706692332496787,0.057254806011974475,-0.8826466066145424,1.0211433954078304,-0.033292952395287435
003228198080822116364_1122008510.dem,P03845,-1.4831943226758364,-1.710938179958381,0.11554621355896837,-0.9050050975600961,-1.2248879934933714,-0.012139893445339747
003228198080822116364_1122008510.dem,P01482,-1.2318632026162333,-0.99772689443448,0.5013293646187676,-0.7469642859491354,0.8505779698662924,-0.7434414740275724
003228198080822116364_1122008510.dem,P09250,4.394033437280575,1.0342488810142076,-0.594714660661574,-0.6461955074421154,-0.6003227287752089,-1.0015508947640637
003228201746576703747_0895462729.dem,P01656,-1.1237129186748935,-1.6175478887010295,0.19236143048310006,0.6789017207670792,0.34230916446611676,-0.45985761260990665
003228201746576703747_0895462729.dem,P07949,0.16270721384350262,0.6453839578162788,-0.8094660533330679,-0.28845543032168497,-0.7050143524664787,0.5255153889111741
003228201746576703747_0895462729.dem,P04775,2.7372098007064456,1.8222724698570918,-1.7184560628947658,0.4088297759937518,0.01655892433024134,0.9332200836514083
003228201746576703747_0895462729.dem,P02485,-0.674942287158941,0.38074945912814057,-1.1941197003271977,0.16805966059947364,-0.058830288492152605,-0.1474328815692566
003228201746576703747_0895462729.dem,P00088,-0.41906859688088294,-0.25243355487715136,0.07474604840645133,-0.5459432471158281,-0.09074234292010386,0.01323359535531499
003228201746576703747_0895462729.dem,P07953,2.1085912863937684,0.8451352552928799,-0.9377455381857113,0.44505301226408195,-0.6833768442928225,-0.19298430542987197
003228201746576703747_0895462729.dem,P00498,-0.11781557057108794,-1.1116452823205583,-0.6258766812729146,0.25336786110522413,-0.21276107186646004,-0.34391382857096087
003228201746576703747_0895462729.dem,P02799,-0.9424545036572146,-1.0636634980283624,0.5906254802035312,-0.4191937829720967,0.5154043493408252,-0.749678174770062
003228201746576703747_0895462729.dem,P01478,-1.1958720366145772,1.9461058076584923,-1.199655694983923,1.368908798825472,0.6861453318538413,0.3196872849784489
003228203050099278013_0464794756.dem,P07787,-0.6840455247497965,-0.2802261211541893,0.2683144805221091,-1.028023667349869,0.40901003699184474,-0.12092554608201746
003228203050099278013_0464794756.dem,P01597,-1.2034851758710852,0.9430172243312563,0.2461411876154729,0.33215200168291525,0.01194244160381773,0.15155965420587048
003228203050099278013_0464794756.dem,P03278,4.289356547719896,-2.649076403397765,-0.11393889530632585,0.05591100733416748,1.072250048111824,0.09644476512812628
003228203050099278013_0464794756.dem,P03376,-0.7677848275359319,-1.9851904375971279,1.7398821636655337,-0.3267807704706613,-0.21184802303085778,0.04522126166757758
003228203050099278013_0464794756.dem,P03781,-0.34347362814160265,-0.13608035729941684,0.1184903892236454,0.18613969496009175,0.35009523250897273,-0.45593430995113504
003228203050099278013_0464794756.dem,P00055,0.1474660479851681,0.7822392070365689,-0.22777296547718276,-0.23605568522291187,0.26799141917816716,-0.05560951844679168
003228203050099278013_0464794756.dem,P03568,-3.333904728703403,-1.7929423284315307,0.6326229551133987,-1.3352656952586137,-0.9663476665260037,-0.5524477179957906
003228203050099278013_0464794756.dem,P03018,-0.49333903632613363,0.3480763917462764,1.2260586722364835,-1.1170781598287636,-0.04407888878613644,-0.353125253650025
003228203050099278013_0464794756.dem,P06613,0.06872209458302264,-0.8161375081684936,-0.7933305553179482,0.5676278201673194,-0.9636200952595119,0.005969452526029007
003228203050099278013_0464794756.dem,P02659,0.5380392752714329,0.446717496281325,-0.39446515327823967,0.061823117083269784,-0.5676708889370926,0.34079905970969004
003228204969949659180_0482818392.dem,P04993,1.998709898203695,-0.5321853498121978,0.5790119695771452,-0.3726017250528351,-0.49860655665954096,0.8330942210632643
003228204969949659180_0482818392.dem,P00109,0.28358249029836263,0.16499234824546588,-1.751054176937396,0.9666168198854671,0.26520759635962865,-0.11107958616874428
003228204969949659180_0482818392.dem,P08176,-0.2995583972423314,-1.175650207164435,0.006082767232459797,-0.780554209107125,0.9032001820480537,-0.1833070237331305
003228204969949659180_0482818392.dem,P05752,0.0736402771320837,0.713703606762411,-0.707893404390245,-0.13213540077601338,0.10083252162374609,-0.016592890160212093
003228204969949659180_0482818392.dem,P03087,-0.9218230505786582,0.42122842912628616,-0.2156528133817951,-0.0364682516871015,-0.1752211120649728,0.15655775364437938
003228204969949659180_0482818392.dem,P08470,-0.339611028204071,-0.25293606282431996,1.2574322086121479,-0.32194591133651207,0.09412045061934211,0.24655765170269858
003228204969949659180_0482818392.dem,P01932,0.4207279764124111,0.6059731413886106,1.0425406424568668,0.11870915987445833,0.5899582971537732,0.6578138079515415
003228204969949659180_0482818392.dem,P10041,2.548525303048437,-2.1347785925319935,0.25825861690817326,0.8398913097807121,-1.2706316011967702,0.10189253629323855
003228204969949659180_0482818392.dem,P06766,-1.3010947778689224,0.6585173206058145,0.7521780973262213,-0.004113227604996244,-0.020352351117441575,-0.1699354430518938
003228204969949659180_0482818392.dem,P01122,-0.26085899797281287,0.385919443291728,1.2264249126949553,-1.020839552830004,0.9685875058977328,0.2659088850856415
003228211174029918654_2045525464.dem,P04993,2.28126268670941,-0.5602734985691142,-0.031249540852498654,0.4447979623986894,0.5143523469987514,-0.44147960966506844
003228211174029918654_2045525464.dem,P00109,2.577053358942316,-1.012762056205724,-0.8711842092729812,0.7896437716237953,0.15897229871270563,-0.014500321409038707
003228211174029918654_2045525464.dem,P10721,-0.6994960219843448,-2.924001226242691,-0.3857607729965662,1.5055540961478915,0.1613884289971756,-0.08806988408848934
003228211174029918654_2045525464.dem,P08176,-2.058680556630811,-0.5101497109849266,0.2945491890940747,-0.1484227865275359,0.1910219476794577,-0.13276605637320954
003228211174029918654_2045525464.dem,P05669,0.977981958227416,-0.05129304946076892,-0.30893362329687135,-0.7649280505414883,0.39617207686681477,0.09642126184234309
003228211174029918654_2045525464.dem,P01867,-1.337025047639621,-1.3785188671238229,-0.6239538486120983,-0.6780057073183602,0.18002869209700914,-0.11986665701111021
003228211174029918654_2045525464.dem,P06211,0.1990822685561829,-0.03029086186279934,2.041076316612487,1.0932272166182644,0.2264108613172942,0.5724868378087272
003228211174029918654_2045525464.dem,P03308,-1.7203426199575944,-0.37642640378879627,-1.062044051098052,-0.1289721597120955,-0.2728544519456135,-0.48626675645956197
003228211174029918654_2045525464.dem,P06625,0.7012698039332167,-1.4241130195764653,-0.13657108742288912,0.27609977364737753,-0.7409540609913842,0.9092158836981327
003228211174029918654_2045525464.dem,P08470,-0.46201186975114567,0.19679348600919896,0.6896357895263662,0.13636296217998692,0.38707194442761533,-0.17362639546698003
003228223940820205625_0748795147.dem,P02512,-1.1386832573442869,1.2415915350706188,0.5909912327100515,0.8381080752626919,1.6793505674048534,-0.16555163056625719
003228223940820205625_0748795147.dem,P01067,2.3405374007879534,0.9401506029519614,-0.3509484784541804,0.8484839705537117,1.6683115952588476,-0.09234049125006613
003228223940820205625_0748795147.dem,P00238,0.6095710001232756,0.4513500005766978,1.121695554772912,0.34321604270616546,1.0589029818339672,0.2632933025931985
