file,player_id,team,map,date,rounds_played,team_size,kd,hs_pct,adr,opening_rate,utility_pr,loadout_value,kills,deaths,team_rounds_won,opp_rounds_won,is_tie,match_complete,team_won
003201817199836659927_0341783733.dem,P10395,Team 2,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.3684210526315789,0.2857142857142857,51.85,0.05,0.9,1993.0126002290951,7.0,19.0,4,16,False,True,0.0
003201817199836659927_0341783733.dem,P03319,Team 2,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.2631578947368421,0.2,61.85,0.0,0.9,1090.8314350797266,5.0,19.0,4,16,False,True,0.0
003201817199836659927_0341783733.dem,P01984,Team 2,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.631578947368421,0.25,83.1,0.15,0.6,2125.3489847715737,12.0,19.0,4,16,False,True,0.0
003201817199836659927_0341783733.dem,P05161,Team 2,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.8333333333333334,0.2,62.0,0.05,0.1,3110.685483870968,15.0,18.0,4,16,False,True,0.0
003201817199836659927_0341783733.dem,P10798,Team 2,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.8888888888888888,0.4375,90.9,0.15,0.65,1660.7182320441989,16.0,18.0,4,16,False,True,0.0
003201817199836659927_0341783733.dem,P09055,Team 1,de_inferno,09/28/2017 8:44:21 PM,18.0,5,1.0,0.3,67.5,0.1111111111111111,1.9444444444444444,2008.955223880597,10.0,10.0,16,4,False,True,1.0
003201817199836659927_0341783733.dem,P08809,Team 1,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.9090909090909091,0.4,49.35,0.2,1.55,2968.034447821682,10.0,11.0,16,4,False,True,1.0
003201817199836659927_0341783733.dem,P10319,Team 1,de_inferno,09/28/2017 8:44:21 PM,20.0,5,5.375,0.23255813953488372,190.5,0.2,0.8,3057.0125272331156,43.0,8.0,16,4,False,True,1.0
003201817199836659927_0341783733.dem,P03624,Team 1,de_inferno,09/28/2017 8:44:21 PM,20.0,5,0.9166666666666666,0.6363636363636364,81.55,0.0,1.2,2461.670395227442,11.0,12.0,16,4,False,True,1.0
003208598014746689537_1642267853.dem,P05566,Team 2,de_cache,09/28/2017 8:44:22 PM,30.0,5,1.8125,0.41379310344827586,85.8,0.0,1.5,1973.1257437524791,29.0,16.0,14,16,False,True,0.0
003208598014746689537_1642267853.dem,P01464,Team 2,de_cache,09/28/2017 8:44:22 PM,30.0,5,1.0476190476190477,0.36363636363636365,93.0,0.03333333333333333,1.2333333333333334,2672.6310122038767,22.0,21.0,14,16,False,True,0.0
003208598014746689537_1642267853.dem,P02091,Team 1,de_cache,09/28/2017 8:44:22 PM,30.0,5,0.7083333333333334,0.23529411764705882,72.96666666666667,0.1,2.3,2010.1298099211867,17.0,24.0,16,14,False,True,1.0
003208598014746689537_1642267853.dem,P01772,Team 2,de_cache,09/28/2017 8:44:22 PM,30.0,5,1.15,0.43478260869565216,83.46666666666667,0.06666666666666667,1.9666666666666666,1728.075221238938,23.0,20.0,14,16,False,True,0.0
003208598014746689537_1642267853.dem,P04611,Team 2,de_cache,09/28/2017 8:44:22 PM,30.0,5,0.6190476190476191,0.23076923076923078,42.46666666666667,0.03333333333333333,0.8666666666666667,2252.4,13.0,21.0,14,16,False,True,0.0
003208598014746689537_1642267853.dem,P09858,Team 1,de_cache,09/28/2017 8:44:22 PM,30.0,5,0.75,0.5333333333333333,58.733333333333334,0.26666666666666666,0.8,1855.8842652795838,15.0,20.0,16,14,False,True,1.0
003208598014746689537_1642267853.dem,P01549,Team 1,de_cache,09/28/2017 8:44:22 PM,30.0,5,0.9090909090909091,0.0,88.2,0.13333333333333333,0.6666666666666666,2392.755344418052,20.0,22.0,16,14,False,True,1.0
003208598014746689537_1642267853.dem,P06916,Team 2,de_cache,09/28/2017 8:44:22 PM,30.0,5,0.7,0.47619047619047616,89.23333333333333,0.16666666666666666,1.0666666666666667,1757.7698916697796,21.0,30.0,14,16,False,True,0.0
003208598014746689537_1642267853.dem,P02392,Team 1,de_cache,09/28/2017 8:44:22 PM,30.0,5,1.391304347826087,0.25,108.4,0.13333333333333333,1.4666666666666666,1832.1044303797469,32.0,23.0,16,14,False,True,1.0
003208598014746689537_1642267853.dem,P00698,Team 1,de_cache,09/28/2017 8:44:22 PM,30.0,5,1.0476190476190477,0.4090909090909091,63.56666666666667,0.06666666666666667,0.7666666666666667,1702.9739776951674,22.0,21.0,16,14,False,True,1.0
003215439283468894455_1450681014.dem,P08652,Team 2,de_dust2,09/28/2017 8:44:30 PM,26.0,5,0.4,0.625,52.34615384615385,0.0,0.6153846153846154,1890.8308383233532,8.0,20.0,10,16,False,True,0.0
003215439283468894455_1450681014.dem,P08936,Team 2,de_dust2,09/28/2017 8:44:30 PM,26.0,5,1.375,0.13636363636363635,68.46153846153847,0.038461538461538464,1.1923076923076923,2854.1362530413626,22.0,16.0,10,16,False,True,0.0
003215439283468894455_1450681014.dem,P00019,Team 2,de_dust2,09/28/2017 8:44:30 PM,26.0,5,0.6521739130434783,0.13333333333333333,81.8076923076923,0.11538461538461539,1.5769230769230769,1862.0726495726497,15.0,23.0,10,16,False,True,0.0
003215439283468894455_1450681014.dem,P09269,Team 2,de_dust2,09/28/2017 8:44:30 PM,26.0,5,1.1666666666666667,0.38095238095238093,78.8076923076923,0.19230769230769232,0.2692307692307692,1985.4486861675757,21.0,18.0,10,16,False,True,0.0
003215439283468894455_1450681014.dem,P01629,Team 1,de_dust2,09/28/2017 8:44:30 PM,26.0,5,0.4444444444444444,0.0,44.69230769230769,0.0,1.8846153846153846,1973.196881091618,8.0,18.0,16,10,False,True,1.0
003215439283468894455_1450681014.dem,P06680,Team 1,de_dust2,09/28/2017 8:44:30 PM,26.0,5,0.6875,0.36363636363636365,63.03846153846154,0.07692307692307693,0.9230769230769231,2452.928615009152,11.0,16.0,16,10,False,True,1.0
003215439283468894455_1450681014.dem,P00404,Team 1,de_dust2,09/28/2017 8:44:30 PM,26.0,5,0.23809523809523808,0.6,47.96153846153846,0.038461538461538464,0.9615384615384616,2118.5102586975913,5.0,21.0,16,10,False,True,1.0
003215439283468894455_1450681014.dem,P04908,Team 1,de_dust2,09/28/2017 8:44:30 PM,26.0,5,3.1333333333333333,0.46808510638297873,171.19230769230768,0.34615384615384615,1.0,2989.0051766824217,47.0,15.0,16,10,False,True,1.0
003215439283468894455_1450681014.dem,P01209,Team 1,de_dust2,09/28/2017 8:44:30 PM,26.0,5,1.1428571428571428,0.5416666666666666,90.15384615384616,0.11538461538461539,0.6538461538461539,2131.468830059778,24.0,21.0,16,10,False,True,1.0
003215439283468894455_1450681014.dem,P02376,Team 2,de_dust2,09/28/2017 8:44:30 PM,26.0,5,1.263157894736842,0.375,104.03846153846153,0.07692307692307693,0.6923076923076923,2363.818321785989,24.0,19.0,10,16,False,True,0.0
003216728823777198305_0634051576.dem,P01513,Team 2,de_cache,09/28/2017 8:44:36 PM,29.0,5,2.238095238095238,0.574468085106383,147.9655172413793,0.3103448275862069,1.3103448275862069,2675.1004490664145,47.0,21.0,13,16,False,True,0.0
003216728823777198305_0634051576.dem,P04002,Team 2,de_cache,09/28/2017 8:44:36 PM,29.0,5,0.5,0.2222222222222222,56.93103448275862,0.0,0.5172413793103449,2254.8571428571427,9.0,18.0,13,16,False,True,0.0
003216728823777198305_0634051576.dem,P09082,Team 2,de_cache,09/28/2017 8:44:36 PM,29.0,5,0.4166666666666667,0.5,62.03448275862069,0.06896551724137931,0.7931034482758621,2293.9132851584213,10.0,24.0,13,16,False,True,0.0
003216728823777198305_0634051576.dem,P07357,Team 1,de_cache,09/28/2017 8:44:36 PM,29.0,5,1.0476190476190477,0.22727272727272727,84.89655172413794,0.20689655172413793,0.06896551724137931,2419.1398287810844,22.0,21.0,16,13,False,True,1.0
003216728823777198305_0634051576.dem,P04053,Team 2,de_cache,09/28/2017 8:44:36 PM,29.0,5,0.391304347826087,0.3333333333333333,32.724137931034484,0.06896551724137931,0.6206896551724138,2894.340723453909,9.0,23.0,13,16,False,True,0.0
003216728823777198305_0634051576.dem,P09094,Team 2,de_cache,09/28/2017 8:44:36 PM,29.0,5,0.7368421052631579,0.14285714285714285,53.58620689655172,0.034482758620689655,0.6896551724137931,2385.7050452781373,14.0,19.0,13,16,False,True,0.0
003216728823777198305_0634051576.dem,P05377,Team 1,de_cache,09/28/2017 8:44:36 PM,29.0,5,0.7777777777777778,0.2857142857142857,64.58620689655173,0.10344827586206896,1.206896551724138,3202.806260118726,14.0,18.0,16,13,False,True,1.0
003216728823777198305_0634051576.dem,P06582,Team 1,de_cache,09/28/2017 8:44:36 PM,29.0,5,1.6875,0.4444444444444444,96.34482758620689,0.0,1.6206896551724137,2405.4820415879017,27.0,16.0,16,13,False,True,1.0
003216728823777198305_0634051576.dem,P06971,Team 1,de_cache,09/28/2017 8:44:36 PM,29.0,5,1.105263157894737,0.3333333333333333,75.58620689655173,0.034482758620689655,0.5517241379310345,2101.0584677419356,21.0,19.0,16,13,False,True,1.0
003216728823777198305_0634051576.dem,P05873,Team 1,de_cache,09/28/2017 8:44:36 PM,29.0,5,1.3125,0.09523809523809523,83.37931034482759,0.1724137931034483,1.1379310344827587,2689.995687796464,21.0,16.0,16,13,False,True,1.0
003218553373129179487_1555113029.dem,P09855,Team 1,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.43478260869565216,0.3,56.36666666666667,0.06666666666666667,0.4666666666666667,2551.364985163205,10.0,23.0,16,14,False,True,1.0
003218553373129179487_1555113029.dem,P07842,Team 1,de_mirage,09/28/2017 8:44:36 PM,30.0,5,2.1052631578947367,0.475,115.53333333333333,0.1,1.1333333333333333,2639.2541273584907,40.0,19.0,16,14,False,True,1.0
003218553373129179487_1555113029.dem,P10243,Team 1,de_mirage,09/28/2017 8:44:36 PM,30.0,5,1.0,0.5454545454545454,71.13333333333334,0.2,0.5333333333333333,2428.941120607787,22.0,22.0,16,14,False,True,1.0
003218553373129179487_1555113029.dem,P10562,Team 1,de_mirage,09/28/2017 8:44:36 PM,30.0,5,1.2608695652173914,0.5172413793103449,109.86666666666666,0.03333333333333333,1.6333333333333333,2353.3267781055392,29.0,23.0,16,14,False,True,1.0
003218553373129179487_1555113029.dem,P06189,Team 2,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.7619047619047619,0.5625,52.6,0.03333333333333333,0.7666666666666667,2133.6405529953918,16.0,21.0,14,16,False,True,0.0
003218553373129179487_1555113029.dem,P02397,Team 1,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.4583333333333333,0.5454545454545454,50.03333333333333,0.06666666666666667,1.4,1853.7710437710439,11.0,24.0,16,14,False,True,1.0
003218553373129179487_1555113029.dem,P05404,Team 2,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.8181818181818182,0.5555555555555556,60.96666666666667,0.03333333333333333,0.43333333333333335,2229.3876435210495,18.0,22.0,14,16,False,True,0.0
003218553373129179487_1555113029.dem,P03742,Team 2,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.6956521739130435,0.4375,66.8,0.03333333333333333,1.2333333333333334,1707.1175278622088,16.0,23.0,14,16,False,True,0.0
003218553373129179487_1555113029.dem,P08529,Team 2,de_mirage,09/28/2017 8:44:36 PM,30.0,5,2.0,0.8333333333333334,141.2,0.3333333333333333,0.43333333333333335,2013.9518413597734,42.0,21.0,14,16,False,True,0.0
003218553373129179487_1555113029.dem,P04978,Team 2,de_mirage,09/28/2017 8:44:36 PM,30.0,5,0.72,0.4444444444444444,69.23333333333333,0.1,1.3,1792.3251132360342,18.0,25.0,14,16,False,True,0.0
003219820053474050253_1898369762.dem,P04279,Team 1,de_dust2,09/28/2017 8:44:38 PM,16.0,5,7.25,0.8620689655172413,179.5,0.5,0.75,1986.124651810585,29.0,4.0,16,1,False,True,1.0
003219820053474050253_1898369762.dem,P08277,Team 2,de_dust2,09/28/2017 8:44:38 PM,17.0,5,0.25,0.25,32.76470588235294,0.0,0.23529411764705882,1938.7791741472172,4.0,16.0,1,16,False,True,0.0
003219820053474050253_1898369762.dem,P03527,Team 1,de_dust2,09/28/2017 8:44:38 PM,17.0,5,1.875,0.6,86.3529411764706,0.11764705882352941,0.29411764705882354,2615.0544959128065,15.0,8.0,16,1,False,True,1.0
003219820053474050253_1898369762.dem,P09654,Team 2,de_dust2,09/28/2017 8:44:38 PM,17.0,5,0.3125,1.0,52.64705882352941,0.0,0.7058823529411765,1519.6385542168675,5.0,16.0,1,16,False,True,0.0
003219820053474050253_1898369762.dem,P04734,Team 2,de_dust2,09/28/2017 8:44:38 PM,17.0,5,0.35294117647058826,0.16666666666666666,51.35294117647059,0.11764705882352941,0.23529411764705882,2743.8596491228072,6.0,17.0,1,16,False,True,0.0
003219820053474050253_1898369762.dem,P09413,Team 1,de_dust2,09/28/2017 8:44:38 PM,17.0,5,5.666666666666667,0.4117647058823529,94.94117647058823,0.17647058823529413,0.0,3388.104089219331,17.0,3.0,16,1,False,True,1.0
003219820053474050253_1898369762.dem,P08542,Team 2,de_dust2,09/28/2017 8:44:38 PM,17.0,5,0.17647058823529413,0.0,31.41176470588235,0.058823529411764705,0.0,2122.9166666666665,3.0,17.0,1,16,False,True,0.0
003219820053474050253_1898369762.dem,P08789,Team 1,de_dust2,09/28/2017 8:44:38 PM,17.0,5,3.0,0.5555555555555556,64.52941176470588,0.058823529411764705,0.5882352941176471,3251.9598906107567,9.0,3.0,16,1,False,True,1.0
003219820053474050253_1898369762.dem,P09974,Team 2,de_dust2,09/28/2017 8:44:38 PM,17.0,5,0.23529411764705882,0.5,23.88235294117647,0.0,0.7647058823529411,2373.6453201970444,4.0,17.0,1,16,False,True,0.0
003219820053474050253_1898369762.dem,P09997,Team 1,de_dust2,09/28/2017 8:44:38 PM,15.0,5,3.25,0.15384615384615385,76.93333333333334,0.0,0.13333333333333333,3112.0883882149046,13.0,4.0,16,1,False,True,1.0
003220156233449209995_1172535415.dem,P08995,Team 1,de_mirage,09/28/2017 8:44:43 PM,26.0,5,2.0833333333333335,0.28,102.38461538461539,0.11538461538461539,0.6153846153846154,3732.0247933884298,25.0,12.0,16,10,False,True,1.0
003220156233449209995_1172535415.dem,P09683,Team 2,de_mirage,09/28/2017 8:44:43 PM,26.0,5,1.105263157894737,0.6666666666666666,82.57692307692308,0.07692307692307693,0.8846153846153846,2618.884220354809,21.0,19.0,10,16,False,True,0.0
003220156233449209995_1172535415.dem,P08392,Team 2,de_mirage,09/28/2017 8:44:43 PM,26.0,5,1.0,0.4444444444444444,65.46153846153847,0.038461538461538464,0.6923076923076923,1998.0882352941176,18.0,18.0,10,16,False,True,0.0
003220156233449209995_1172535415.dem,P01606,Team 1,de_mirage,09/28/2017 8:44:43 PM,26.0,5,1.375,0.7727272727272727,82.0,0.23076923076923078,1.7692307692307692,2345.5528846153848,22.0,16.0,16,10,False,True,1.0
003220156233449209995_1172535415.dem,P05054,Team 1,de_mirage,09/28/2017 8:44:43 PM,24.0,5,1.0,0.5294117647058824,65.375,0.041666666666666664,0.625,3108.827278521351,17.0,17.0,16,10,False,True,1.0
003220156233449209995_1172535415.dem,P02198,Team 2,de_mirage,09/28/2017 8:44:43 PM,26.0,5,0.42857142857142855,0.5555555555555556,39.15384615384615,0.038461538461538464,0.19230769230769232,2291.5741675075683,9.0,21.0,10,16,False,True,0.0
003220156233449209995_1172535415.dem,P07970,Team 2,de_mirage,09/28/2017 8:44:43 PM,26.0,5,0.22727272727272727,0.2,38.03846153846154,0.0,1.8076923076923077,1588.3984867591425,5.0,22.0,10,16,False,True,0.0
003220156233449209995_1172535415.dem,P06683,Team 1,de_mirage,09/28/2017 8:44:43 PM,26.0,5,0.7894736842105263,0.6,69.03846153846153,0.11538461538461539,2.1538461538461537,1985.2415026833633,15.0,19.0,16,10,False,True,1.0
003220156233449209995_1172535415.dem,P04892,Team 2,de_mirage,09/28/2017 8:44:43 PM,26.0,5,1.7058823529411764,0.3793103448275862,110.03846153846153,0.23076923076923078,0.038461538461538464,3382.8731212862635,29.0,17.0,10,16,False,True,0.0
003220156233449209995_1172535415.dem,P09549,Team 1,de_mirage,09/28/2017 8:44:43 PM,26.0,5,0.9,0.8333333333333334,78.3076923076923,0.11538461538461539,0.6153846153846154,2348.296296296296,18.0,20.0,16,10,False,True,1.0
003222992722193285431_0719199122.dem,P03776,Team 2,de_dust2,09/28/2017 8:44:57 PM,30.0,5,1.0,0.43478260869565216,82.4,0.03333333333333333,0.7333333333333333,2926.881067961165,23.0,23.0,15,15,True,False,
003222992722193285431_0719199122.dem,P09518,Team 2,de_dust2,09/28/2017 8:44:57 PM,29.0,5,0.8181818181818182,0.4444444444444444,66.13793103448276,0.06896551724137931,1.2413793103448276,2192.1866216975827,18.0,22.0,15,15,True,False,
003222992722193285431_0719199122.dem,P08060,Team 1,de_dust2,09/28/2017 8:44:57 PM,30.0,5,1.0476190476190477,0.36363636363636365,76.3,0.13333333333333333,1.0666666666666667,2167.165532879819,22.0,21.0,15,15,True,False,
003222992722193285431_0719199122.dem,P10489,Team 1,de_dust2,09/28/2017 8:44:57 PM,30.0,5,0.9047619047619048,0.5263157894736842,78.23333333333333,0.2,0.9333333333333333,3105.6140350877195,19.0,21.0,15,15,True,False,
003222992722193285431_0719199122.dem,P06611,Team 1,de_dust2,09/28/2017 8:44:57 PM,30.0,5,0.391304347826087,0.2222222222222222,40.53333333333333,0.03333333333333333,0.43333333333333335,2017.065868263473,9.0,23.0,15,15,True,False,
003222992722193285431_0719199122.dem,P06329,Team 1,de_dust2,09/28/2017 8:44:57 PM,30.0,5,1.5238095238095237,0.375,100.73333333333333,0.0,1.3666666666666667,2143.850554165177,32.0,21.0,15,15,True,False,
003222992722193285431_0719199122.dem,P05140,Team 2,de_dust2,09/28/2017 8:44:57 PM,30.0,5,0.625,0.6,56.6,0.06666666666666667,0.9,1692.962308598351,15.0,24.0,15,15,True,False,
003222992722193285431_0719199122.dem,P08285,Team 1,de_dust2,09/28/2017 8:44:57 PM,30.0,5,1.7894736842105263,0.5294117647058824,128.83333333333334,0.16666666666666666,1.6333333333333333,2990.5390835579515,34.0,19.0,15,15,True,False,
003222992722193285431_0719199122.dem,P01540,Team 2,de_dust2,09/28/2017 8:44:57 PM,30.0,5,0.4642857142857143,0.46153846153846156,64.2,0.13333333333333333,1.0333333333333334,1845.005707762557,13.0,28.0,15,15,True,False,
003222992722193285431_0719199122.dem,P10299,Team 2,de_dust2,09/28/2017 8:44:57 PM,30.0,5,1.894736842105263,0.5833333333333334,109.36666666666666,0.16666666666666666,0.6666666666666666,3373.733786287832,36.0,19.0,15,15,True,False,
003223192530514346240_0109105771.dem,P10406,Team 1,de_inferno,09/28/2017 8:45:02 PM,23.0,5,0.95,0.3157894736842105,80.47826086956522,0.30434782608695654,0.9565217391304348,1917.1541057367829,19.0,20.0,7,16,False,True,0.0
003223192530514346240_0109105771.dem,P09435,Team 1,de_inferno,09/28/2017 8:45:02 PM,23.0,5,0.5238095238095238,0.45454545454545453,58.17391304347826,0.08695652173913043,0.2608695652173913,1190.15625,11.0,21.0,7,16,False,True,0.0
003223192530514346240_0109105771.dem,P06227,Team 2,de_inferno,09/28/2017 8:45:02 PM,23.0,5,1.6153846153846154,0.38095238095238093,84.52173913043478,0.0,0.782608695652174,2328.199681359533,21.0,13.0,16,7,False,True,1.0
003223192530514346240_0109105771.dem,P02644,Team 1,de_inferno,09/28/2017 8:45:02 PM,22.0,5,0.7894736842105263,0.4,68.5,0.13636363636363635,0.5454545454545454,2366.4625850340135,15.0,19.0,7,16,False,True,0.0
003223192530514346240_0109105771.dem,P06409,Team 2,de_inferno,09/28/2017 8:45:02 PM,23.0,5,0.9230769230769231,0.5,66.65217391304348,0.043478260869565216,1.0869565217391304,2356.3977746870655,12.0,13.0,16,7,False,True,1.0
003223192530514346240_0109105771.dem,P08502,Team 2,de_inferno,09/28/2017 8:45:02 PM,23.0,5,1.2142857142857142,0.6470588235294118,68.95652173913044,0.13043478260869565,0.391304347826087,2478.499369482976,17.0,14.0,16,7,False,True,1.0
003223192530514346240_0109105771.dem,P09359,Team 1,de_inferno,09/28/2017 8:45:02 PM,22.0,5,0.2857142857142857,0.5,64.9090909090909,0.0,1.1363636363636365,1377.175697865353,6.0,21.0,7,16,False,True,0.0
003223192530514346240_0109105771.dem,P08885,Team 2,de_inferno,09/28/2017 8:45:02 PM,23.0,5,1.6923076923076923,0.5454545454545454,108.47826086956522,0.043478260869565216,1.5217391304347827,2348.7325728770597,22.0,13.0,16,7,False,True,1.0
003223192530514346240_0109105771.dem,P06754,Team 1,de_inferno,09/28/2017 8:45:02 PM,23.0,5,1.0555555555555556,0.5263157894736842,94.78260869565217,0.043478260869565216,1.3043478260869565,1839.8931000971818,19.0,18.0,7,16,False,True,0.0
003223192530514346240_0109105771.dem,P05257,Team 2,de_inferno,09/28/2017 8:45:02 PM,23.0,5,1.588235294117647,0.5555555555555556,128.3913043478261,0.21739130434782608,0.4782608695652174,2310.6390449438204,27.0,17.0,16,7,False,True,1.0
003224063358755930232_1638729843.dem,P09193,Team 1,de_dust2,09/28/2017 8:45:07 PM,18.0,5,0.7058823529411765,0.5,88.33333333333333,0.2222222222222222,0.4444444444444444,1799.016393442623,12.0,17.0,2,16,False,True,0.0
003224063358755930232_1638729843.dem,P09329,Team 1,de_dust2,09/28/2017 8:45:07 PM,18.0,5,0.5625,0.6666666666666666,73.77777777777777,0.05555555555555555,1.1111111111111112,1871.1555169417898,9.0,16.0,2,16,False,True,0.0
003224063358755930232_1638729843.dem,P10567,Team 2,de_dust2,09/28/2017 8:45:07 PM,18.0,5,6.4,0.375,159.72222222222223,0.2222222222222222,1.8888888888888888,3267.4711437565584,32.0,5.0,16,2,False,True,1.0
003224063358755930232_1638729843.dem,P04843,Team 2,de_dust2,09/28/2017 8:45:07 PM,17.0,5,0.16666666666666666,0.5,28.941176470588236,0.0,1.6470588235294117,2040.5172413793102,2.0,12.0,16,2,False,True,1.0
003224063358755930232_1638729843.dem,P05612,Team 2,de_dust2,09/28/2017 8:45:07 PM,18.0,5,1.5454545454545454,0.5882352941176471,98.94444444444444,0.05555555555555555,1.5555555555555556,3136.1860999425617,17.0,11.0,16,2,False,True,1.0
003224063358755930232_1638729843.dem,P10345,Team 1,de_dust2,09/28/2017 8:45:07 PM,18.0,5,0.5625,0.4444444444444444,60.05555555555556,0.1111111111111111,1.0555555555555556,1724.0850642927794,9.0,16.0,2,16,False,True,0.0
